,x,y,xG,season,result
401,0.924000015258789,0.5890000152587891,0.0993904247879982,2023,SavedShot
402,0.9340000152587891,0.519000015258789,0.3948966860771179,2023,MissedShots
403,0.93,0.44299999237060544,0.040710870176553726,2023,SavedShot
404,0.94,0.5329999923706055,0.08697375655174255,2023,BlockedShot
405,0.7930000305175782,0.20299999237060548,0.013700754381716251,2023,SavedShot
406,0.895,0.5420000076293945,0.048311349004507065,2023,MissedShots
407,0.9009999847412109,0.49900001525878906,0.10812773555517197,2023,MissedShots
408,0.8030000305175782,0.5120000076293946,0.25630491971969604,2023,Goal
409,0.9269999694824219,0.32299999237060545,0.0848630890250206,2023,SavedShot
410,0.8519999694824218,0.515,0.07463034987449646,2023,SavedShot
411,0.7880000305175782,0.39799999237060546,0.03184005245566368,2023,MissedShots
412,0.9259999847412109,0.64,0.29391664266586304,2023,SavedShot
413,0.9419999694824219,0.34,0.09575910866260529,2023,BlockedShot
414,0.9519999694824218,0.6120000076293945,0.39954322576522827,2023,SavedShot
415,0.9209999847412109,0.49900001525878906,0.12451688945293427,2023,MissedShots
416,0.9180000305175782,0.4859999847412109,0.045752767473459244,2023,MissedShots
417,0.9730000305175781,0.5259999847412109,0.6609540581703186,2023,MissedShots
418,0.879000015258789,0.32799999237060545,0.2686331570148468,2023,Goal
419,0.8190000152587891,0.57,0.11550401896238327,2023,SavedShot
420,0.9340000152587891,0.43900001525878907,0.06331365555524826,2023,MissedShots
421,0.855,0.495,0.07948889583349228,2023,BlockedShot
422,0.9059999847412109,0.509000015258789,0.02692498080432415,2023,BlockedShot
423,0.9259999847412109,0.5379999923706055,0.063234344124794,2023,MissedShots
424,0.8380000305175781,0.5429999923706055,0.3197339177131653,2023,SavedShot
425,0.9440000152587891,0.5220000076293946,0.6212957501411438,2023,Goal
426,0.8969999694824219,0.46700000762939453,0.11988477408885956,2023,MissedShots
427,0.845,0.509000015258789,0.24178937077522278,2023,SavedShot
428,0.955,0.5579999923706055,0.48384085297584534,2023,MissedShots
429,0.8880000305175781,0.5,0.12017720937728882,2023,BlockedShot
430,0.885,0.5,0.7611688375473022,2023,Goal
431,0.905,0.40900001525878904,0.38611820340156555,2023,Goal
432,0.94,0.6409999847412109,0.10715039074420929,2023,SavedShot
433,0.885,0.5,0.7611688375473022,2023,Goal
434,0.9269999694824219,0.5570000076293945,0.4206187129020691,2023,SavedShot
435,0.95,0.5990000152587891,0.049724508076906204,2023,Goal
436,0.885,0.5,0.7611688375473022,2023,Goal
437,0.8719999694824219,0.3770000076293945,0.10672200471162796,2023,Goal
438,0.8569999694824219,0.5790000152587891,0.10436717420816422,2023,BlockedShot
439,0.904000015258789,0.435,0.43042445182800293,2023,SavedShot
440,0.904000015258789,0.53,0.09325086325407028,2023,SavedShot
441,0.875999984741211,0.49,0.10230660438537598,2023,MissedShots
442,0.8730000305175781,0.37,0.26209554076194763,2023,MissedShots
443,0.8469999694824218,0.3629999923706055,0.1305818259716034,2023,BlockedShot
444,0.9780000305175781,0.5220000076293946,0.9445824027061462,2023,Goal
445,0.885,0.5,0.7611688375473022,2023,Goal
446,0.9319999694824219,0.5070000076293946,0.14137695729732513,2023,MissedShots
447,0.9009999847412109,0.5379999923706055,0.14307619631290436,2023,BlockedShot
448,0.875,0.47400001525878904,0.07054701447486877,2023,BlockedShot
449,0.965999984741211,0.5479999923706055,0.5927795171737671,2023,MissedShots
450,0.9259999847412109,0.5359999847412109,0.5389691591262817,2024,Goal
451,0.865999984741211,0.4759999847412109,0.11672431230545044,2024,SavedShot
452,0.885,0.5,0.7611688375473022,2024,Goal
453,0.9209999847412109,0.6919999694824219,0.4703933298587799,2024,Goal
454,0.89,0.48400001525878905,0.0634668841958046,2024,MissedShots
455,0.9569999694824218,0.5670000076293945,0.15076148509979248,2024,MissedShots
456,0.9119999694824219,0.5209999847412109,0.045987844467163086,2024,MissedShots
457,0.93,0.544000015258789,0.3169856667518616,2024,SavedShot
458,0.7769999694824219,0.3679999923706055,0.03170016035437584,2024,Goal
459,0.9330000305175781,0.465,0.38441917300224304,2024,MissedShots
460,0.87,0.445,0.3632678687572479,2024,Goal
461,0.86,0.38299999237060545,0.08273795247077942,2024,Goal
462,0.8240000152587891,0.53,0.33011943101882935,2024,Goal
463,0.9630000305175781,0.644000015258789,0.15312044322490692,2024,SavedShot
464,0.9159999847412109,0.39299999237060546,0.06925240904092789,2024,Goal
465,0.8730000305175781,0.5729999923706055,0.20122335851192474,2024,Goal
466,0.8830000305175781,0.4379999923706055,0.11676666885614395,2024,SavedShot
467,0.875999984741211,0.6370000076293946,0.09604690968990326,2024,SavedShot
468,0.855,0.555,0.10396827757358551,2024,BlockedShot
469,0.9109999847412109,0.55,0.14320024847984314,2024,ShotOnPost
