player,team,position,90s,carries_pa,touches_pa,succ_takeons,carries_final_third,prog_carries,fouls_drawn,passes_pa,passes_final_third,prog_passes,key_passes,xAG,xA,npxG,shots,takeons_lead_to_shot,carry_losses
Elliot Anderson,Nott'ham Forest,"MF,FW",15.3,0.7843137254901961,2.8758169934640523,1.5686274509803921,1.3071895424836601,2.0915032679738563,1.9607843137254901,0.39215686274509803,3.3986928104575163,4.117647058823529,1.7647058823529411,0.1830065359477124,0.16339869281045752,0.07189542483660132,1.5032679738562091,0.45751633986928103,3.594771241830065
Michail Antonio,West Ham,FW,9.3,0.9677419354838709,3.8709677419354835,0.9677419354838709,1.3978494623655913,3.118279569892473,0.7526881720430108,0.6451612903225806,1.182795698924731,1.9354838709677418,0.9677419354838709,0.17204301075268816,0.0967741935483871,0.23655913978494625,2.043010752688172,0.1075268817204301,5.806451612903226
Anuar,Valladolid,"FW,MF",8.6,0.3488372093023256,1.5116279069767442,0.3488372093023256,0.5813953488372093,0.9302325581395349,2.3255813953488373,0.11627906976744186,0.23255813953488372,1.0465116279069768,0.3488372093023256,0.04651162790697675,0.03488372093023256,0.12790697674418605,0.6976744186046512,0.23255813953488372,1.8604651162790697
Cameron Archer,Southampton,FW,11.3,0.8849557522123893,3.6283185840707963,0.8849557522123893,0.35398230088495575,1.1504424778761062,0.8849557522123893,0.5309734513274336,0.44247787610619466,0.8849557522123893,0.17699115044247787,0.026548672566371678,0.04424778761061947,0.3185840707964602,1.8584070796460175,0.17699115044247787,3.9823008849557517
Adam Armstrong,Southampton,"FW,MF",13.2,0.4545454545454546,3.7121212121212124,0.4545454545454546,0.9848484848484849,1.8181818181818183,0.3787878787878788,0.6060606060606061,0.7575757575757576,1.590909090909091,0.6818181818181819,0.09090909090909091,0.045454545454545456,0.17424242424242423,1.7424242424242424,0.15151515151515152,2.121212121212121
Iago Aspas,Celta Vigo,"FW,MF",13.4,0.8208955223880596,3.2835820895522385,0.7462686567164178,2.08955223880597,2.835820895522388,2.014925373134328,1.716417910447761,3.8805970149253732,6.716417910447761,1.6417910447761193,0.208955223880597,0.20149253731343283,0.23880597014925373,2.5373134328358207,0.14925373134328357,2.8358208955223883
Tommaso Augello,Cagliari,"DF,FW",15.1,0.0,0.3973509933774835,1.1258278145695364,1.1258278145695364,2.052980132450331,0.33112582781456956,1.3245033112582782,2.847682119205298,3.774834437086093,1.456953642384106,0.17880794701986757,0.19205298013245034,0.013245033112582783,0.33112582781456956,0.19867549668874174,1.8543046357615895
André Ayew,Le Havre,FW,8.1,0.1234567901234568,1.9753086419753088,0.2469135802469136,0.2469135802469136,0.2469135802469136,2.0987654320987654,0.0,0.2469135802469136,1.234567901234568,0.1234567901234568,0.0,0.0,0.2839506172839506,1.1111111111111112,0.0,4.320987654320988
Jordan Ayew,Leicester City,"FW,MF",11.0,0.18181818181818182,3.090909090909091,1.1818181818181819,1.7272727272727273,1.9090909090909092,3.272727272727273,0.5454545454545454,1.3636363636363635,1.8181818181818181,0.7272727272727273,0.045454545454545456,0.08181818181818182,0.17272727272727273,1.9090909090909092,0.0,5.727272727272727
Alex Baena,Villarreal,"MF,FW",15.2,0.19736842105263158,2.8947368421052633,0.6578947368421053,3.0921052631578947,2.4342105263157894,1.7105263157894737,2.5657894736842106,3.75,6.644736842105264,3.4210526315789473,0.3486842105263158,0.4276315789473684,0.2105263157894737,2.3026315789473686,0.06578947368421052,2.697368421052632
Leon Bailey,Aston Villa,"FW,MF",10.3,2.4271844660194173,5.339805825242718,1.6504854368932038,1.8446601941747571,4.368932038834951,1.5533980582524272,1.7475728155339805,1.0679611650485437,2.815533980582524,1.3592233009708736,0.14563106796116504,0.27184466019417475,0.1262135922330097,1.9417475728155338,0.48543689320388345,4.854368932038835
Ridle Baku,Wolfsburg,"FW,MF",13.0,0.6153846153846154,2.6153846153846154,0.6923076923076923,0.6923076923076923,1.2307692307692308,0.7692307692307693,1.0769230769230769,2.5384615384615383,3.3846153846153846,1.0,0.1,0.12307692307692308,0.11538461538461539,1.3846153846153846,0.07692307692307693,1.923076923076923
Dilane Bakwa,Strasbourg,"MF,FW",17.3,1.329479768786127,2.485549132947977,1.329479768786127,2.4277456647398843,3.6416184971098264,3.0635838150289016,1.5028901734104045,2.254335260115607,4.104046242774566,1.8497109826589595,0.2254335260115607,0.20809248554913296,0.16184971098265893,1.9653179190751444,0.2890173410404624,3.3526011560693636
Jonathan Bamba,Celta Vigo,"FW,MF",9.0,0.8888888888888888,2.3333333333333335,1.6666666666666667,1.6666666666666667,3.4444444444444446,1.8888888888888888,1.4444444444444444,2.2222222222222223,3.3333333333333335,1.3333333333333333,0.2,0.17777777777777778,0.08888888888888889,1.4444444444444444,0.2222222222222222,3.666666666666667
Bradley Barcola,Paris S-G,FW,13.5,4.518518518518518,9.037037037037036,1.7777777777777777,2.5185185185185186,6.222222222222222,1.037037037037037,1.4074074074074074,1.1851851851851851,3.3333333333333335,1.7037037037037037,0.3851851851851852,0.2074074074074074,0.674074074074074,3.5555555555555554,0.37037037037037035,3.7777777777777777
Harvey Barnes,Newcastle Utd,FW,8.7,2.6436781609195403,6.551724137931035,1.3793103448275863,2.4137931034482762,4.8275862068965525,1.264367816091954,2.298850574712644,1.0344827586206897,4.71264367816092,1.264367816091954,0.27586206896551724,0.3218390804597701,0.3448275862068966,3.218390804597701,0.3448275862068966,2.988505747126437
Thierno Barry,Villarreal,FW,13.4,0.8955223880597015,5.149253731343284,0.44776119402985076,1.2686567164179103,1.5671641791044775,2.014925373134328,0.6716417910447761,0.5223880597014925,1.1194029850746268,1.1194029850746268,0.15671641791044777,0.07462686567164178,0.5597014925373134,3.432835820895522,0.14925373134328357,4.701492537313433
Sheraldo Becker,Real Sociedad,"FW,MF",8.3,1.5662650602409638,3.4939759036144573,0.36144578313253006,1.2048192771084336,3.975903614457831,1.325301204819277,1.8072289156626504,0.48192771084337344,2.4096385542168672,0.8433734939759036,0.13253012048192772,0.13253012048192772,0.19277108433734938,2.1686746987951806,0.12048192771084336,2.048192771084337
Donny van de Beek,Girona,"MF,FW",10.7,0.1869158878504673,4.392523364485982,0.4672897196261683,1.0280373831775702,1.1214953271028039,0.3738317757009346,0.28037383177570097,1.4953271028037385,2.6168224299065423,1.0280373831775702,0.2710280373831776,0.25233644859813087,0.11214953271028037,1.1214953271028039,0.0,2.0560747663551404
Maximilian Beier,Dortmund,"FW,MF",10.2,0.29411764705882354,3.5294117647058827,1.0784313725490198,0.6862745098039216,0.8823529411764707,0.7843137254901962,0.7843137254901962,0.6862745098039216,1.6666666666666667,1.2745098039215688,0.16666666666666669,0.09803921568627452,0.26470588235294124,1.4705882352941178,0.29411764705882354,3.9215686274509807
Jean-Ricner Bellegarde,Wolves,"MF,FW",9.2,0.6521739130434783,2.608695652173913,0.6521739130434783,1.6304347826086958,2.2826086956521743,2.2826086956521743,0.7608695652173914,1.5217391304347827,1.956521739130435,1.1956521739130437,0.06521739130434782,0.09782608695652174,0.08695652173913045,1.3043478260869565,0.32608695652173914,2.9347826086956523
Lucas Beltrán,Fiorentina,"MF,FW",10.3,0.3883495145631068,3.1067961165048543,0.8737864077669902,1.262135922330097,1.5533980582524272,1.8446601941747571,1.262135922330097,2.524271844660194,3.6893203883495143,1.5533980582524272,0.14563106796116504,0.13592233009708737,0.1941747572815534,1.6504854368932038,0.0,2.7184466019417473
Eliesse Ben Seghir,Monaco,"MF,FW",13.5,1.2592592592592593,3.259259259259259,1.6296296296296295,4.592592592592593,4.074074074074074,3.4814814814814814,2.2222222222222223,3.3333333333333335,5.925925925925926,1.4814814814814814,0.26666666666666666,0.2,0.23703703703703705,3.259259259259259,0.07407407407407407,5.111111111111111
Saïd Benrahma,Lyon,"FW,MF",8.2,1.829268292682927,4.146341463414634,0.9756097560975611,2.439024390243903,5.0,0.7317073170731708,2.3170731707317076,2.5609756097560976,3.9024390243902443,1.707317073170732,0.25609756097560976,0.3292682926829269,0.24390243902439027,2.073170731707317,0.3658536585365854,3.1707317073170733
Álex Berenguer,Athletic Club,"FW,MF",12.4,1.129032258064516,3.1451612903225805,0.9677419354838709,1.4516129032258065,2.5,1.2096774193548387,0.9677419354838709,1.8548387096774193,2.661290322580645,1.532258064516129,0.2258064516129032,0.16935483870967744,0.33064516129032256,2.096774193548387,0.16129032258064516,3.467741935483871
Tom Bischof,Hoffenheim,"MF,FW",13.9,0.3597122302158273,1.7985611510791366,0.8633093525179856,0.7913669064748201,2.014388489208633,0.8633093525179856,1.5107913669064748,3.9568345323741005,5.683453237410072,2.0863309352517985,0.13669064748201437,0.17985611510791366,0.07194244604316546,1.7985611510791366,0.14388489208633093,2.2302158273381294
Ludovic Blas,Rennes,"MF,FW",16.4,1.2804878048780488,4.695121951219512,1.9512195121951221,2.073170731707317,3.1707317073170733,2.1951219512195124,1.3414634146341464,3.048780487804878,4.51219512195122,2.1341463414634148,0.17682926829268295,0.19512195121951223,0.23170731707317074,2.5,0.24390243902439027,4.878048780487806
Ange-Yoan Bonny,Parma,FW,15.4,0.6493506493506493,4.935064935064935,1.103896103896104,1.1688311688311688,1.5584415584415585,1.7532467532467533,0.6493506493506493,1.2337662337662338,2.207792207792208,1.2987012987012987,0.1038961038961039,0.07142857142857144,0.2922077922077922,2.6623376623376624,0.45454545454545453,5.3896103896103895
Edoardo Bove,Fiorentina,"MF,FW",9.3,0.2150537634408602,2.150537634408602,0.6451612903225806,1.9354838709677418,1.2903225806451613,2.258064516129032,0.4301075268817204,1.9354838709677418,3.9784946236559136,1.075268817204301,0.16129032258064516,0.08602150537634408,0.06451612903225806,0.7526881720430108,0.1075268817204301,2.365591397849462
Jarrod Bowen,West Ham,"FW,MF",18.4,1.956521739130435,5.271739130434783,1.7934782608695654,1.5760869565217392,3.6413043478260874,1.25,1.5760869565217392,1.5760869565217392,3.3695652173913047,2.0108695652173916,0.22282608695652173,0.23369565217391305,0.21195652173913046,2.6630434782608696,0.27173913043478265,4.239130434782609
Moritz Broschinski,Bochum,"FW,MF",11.7,0.5982905982905983,3.5042735042735047,0.5128205128205129,1.1965811965811965,2.0512820512820515,1.1111111111111112,0.4273504273504274,0.5128205128205129,1.1965811965811965,0.4273504273504274,0.11111111111111112,0.06837606837606838,0.2905982905982906,2.64957264957265,0.25641025641025644,6.581196581196582
Ante Budimir,Osasuna,FW,16.4,0.3658536585365854,5.2439024390243905,0.426829268292683,0.6097560975609757,0.853658536585366,0.7926829268292683,0.426829268292683,0.24390243902439027,0.9756097560975611,0.5487804878048781,0.05487804878048781,0.04878048780487806,0.25609756097560976,2.378048780487805,0.12195121951219513,4.451219512195122
Marius Bülter,Hoffenheim,FW,8.9,1.797752808988764,4.269662921348314,1.2359550561797752,0.7865168539325842,3.033707865168539,1.5730337078651684,1.6853932584269662,1.5730337078651684,1.9101123595505618,1.2359550561797752,0.23595505617977527,0.28089887640449435,0.2696629213483146,1.6853932584269662,0.33707865168539325,4.382022471910112
Facundo Buonanotte,Leicester City,"FW,MF",12.6,0.5555555555555556,2.142857142857143,1.6666666666666667,1.746031746031746,2.619047619047619,2.0634920634920637,0.873015873015873,2.4603174603174605,3.174603174603175,1.746031746031746,0.2222222222222222,0.15873015873015872,0.253968253968254,1.9047619047619049,0.6349206349206349,5.238095238095239
Jonathan Burkardt,Mainz 05,FW,12.5,0.4,4.56,0.48,0.88,1.04,1.2,0.64,0.88,1.84,0.8,0.096,0.096,0.632,2.64,0.0,4.800000000000001
Wes Burns,Ipswich Town,"FW,DF",10.0,1.0,1.8,0.9,1.3,3.8,1.0,0.8,0.8,0.8,1.0,0.16,0.12,0.05,0.7,0.1,3.0
Mathieu Cafaro,Saint-Étienne,"MF,FW",8.1,0.8641975308641976,3.3333333333333335,0.8641975308641976,0.9876543209876544,2.345679012345679,1.7283950617283952,1.1111111111111112,1.4814814814814816,1.9753086419753088,1.6049382716049383,0.16049382716049385,0.16049382716049385,0.1851851851851852,2.8395061728395063,0.1234567901234568,3.2098765432098766
Dominic Calvert-Lewin,Everton,FW,17.4,0.9770114942528736,4.8275862068965525,0.574712643678161,0.4597701149425288,1.3218390804597702,1.264367816091954,0.2873563218390805,1.0344827586206897,1.0344827586206897,0.40229885057471265,0.034482758620689655,0.040229885057471264,0.3505747126436782,2.6436781609195403,0.2298850574712644,5.804597701149426
Andrea Cambiaso,Juventus,"DF,FW",16.0,0.4375,1.5,1.0625,3.0,3.625,1.0625,1.375,3.1875,4.6875,1.5,0.125,0.08125,0.03125,0.6875,0.1875,2.625
Sergio Camello,Rayo Vallecano,FW,11.2,0.625,3.928571428571429,1.0714285714285714,1.1607142857142858,1.6071428571428572,0.7142857142857143,0.5357142857142857,0.9821428571428572,2.053571428571429,1.517857142857143,0.14285714285714288,0.08035714285714286,0.34821428571428575,2.410714285714286,0.5357142857142857,5.089285714285714
Matteo Cancellieri,Parma,"FW,MF",10.2,1.0784313725490198,2.450980392156863,2.058823529411765,1.4705882352941178,2.5490196078431375,2.5490196078431375,0.29411764705882354,1.1764705882352942,1.7647058823529413,0.7843137254901962,0.04901960784313726,0.029411764705882353,0.17647058823529413,1.2745098039215688,0.19607843137254904,4.313725490196079
Gianluca Caprari,Monza,"MF,FW",10.5,0.6666666666666666,1.8095238095238095,0.6666666666666666,1.8095238095238095,2.5714285714285716,2.5714285714285716,1.0476190476190477,1.3333333333333333,4.476190476190476,2.0,0.13333333333333333,0.13333333333333333,0.0761904761904762,1.0476190476190477,0.09523809523809523,4.285714285714286
Valentín Castellanos,Lazio,FW,15.7,0.89171974522293,6.687898089171975,0.7643312101910829,0.8280254777070064,1.337579617834395,1.6560509554140128,0.5095541401273885,1.7197452229299364,2.4203821656050954,0.9554140127388535,0.07643312101910828,0.07006369426751594,0.5414012738853503,4.45859872611465,0.3184713375796179,3.4394904458598727
Santiago Castro,Bologna,FW,16.1,0.37267080745341613,3.975155279503105,0.8074534161490683,0.7453416149068323,0.7453416149068323,1.9254658385093166,0.24844720496894407,0.9316770186335402,1.4285714285714284,1.3043478260869563,0.13664596273291926,0.08074534161490683,0.19875776397515527,2.2360248447204967,0.3105590062111801,5.527950310559006
Rayan Cherki,Lyon,"FW,MF",9.1,1.8681318681318682,6.153846153846154,3.406593406593407,3.7362637362637363,4.065934065934066,1.7582417582417582,3.956043956043956,4.175824175824176,10.10989010989011,3.5164835164835164,0.5054945054945055,0.5714285714285715,0.2087912087912088,2.197802197802198,0.7692307692307693,4.725274725274726
Samuel Chukwueze,Milan,FW,8.2,1.9512195121951221,5.365853658536586,1.9512195121951221,2.682926829268293,4.51219512195122,1.0975609756097562,1.3414634146341464,2.1951219512195124,2.9268292682926833,2.3170731707317076,0.26829268292682934,0.23170731707317074,0.20731707317073172,3.048780487804878,0.6097560975609757,2.560975609756098
Alexis Claude-Maurice,Augsburg,"FW,MF",9.0,0.5555555555555556,2.888888888888889,1.5555555555555556,2.2222222222222223,2.5555555555555554,2.2222222222222223,1.0,1.6666666666666667,3.111111111111111,0.6666666666666666,0.022222222222222223,0.05555555555555555,0.23333333333333334,2.6666666666666665,0.3333333333333333,5.666666666666667
Lorenzo Colombo,Empoli,"FW,MF",16.5,0.5454545454545454,3.6363636363636362,1.0909090909090908,1.1515151515151516,1.2727272727272727,1.4545454545454546,0.30303030303030304,0.9696969696969697,1.5151515151515151,0.9696969696969697,0.12121212121212122,0.030303030303030304,0.2181818181818182,2.303030303030303,0.24242424242424243,5.454545454545454
Andrea Colpani,Fiorentina,"FW,MF",15.1,0.728476821192053,2.913907284768212,0.6622516556291391,2.251655629139073,2.3178807947019866,1.3245033112582782,0.9933774834437087,1.1258278145695364,3.576158940397351,1.0596026490066226,0.07947019867549669,0.08609271523178809,0.17218543046357618,2.3178807947019866,0.0,2.913907284768212
Kingsley Coman,Bayern Munich,FW,8.6,1.744186046511628,7.093023255813954,3.1395348837209305,2.7906976744186047,5.348837209302326,0.5813953488372093,2.3255813953488373,2.558139534883721,4.186046511627907,2.558139534883721,0.27906976744186046,0.3488372093023256,0.372093023255814,3.372093023255814,1.0465116279069768,2.6744186046511627
Francisco Conceição,Juventus,FW,9.2,4.347826086956522,6.086956521739131,3.0434782608695654,2.065217391304348,6.9565217391304355,1.956521739130435,1.5217391304347827,0.9782608695652175,2.5,1.847826086956522,0.391304347826087,0.391304347826087,0.08695652173913045,2.2826086956521743,0.7608695652173914,3.2608695652173916
Juan Cruz,Leganés,"FW,MF",12.9,1.317829457364341,2.093023255813953,2.093023255813953,1.937984496124031,2.7906976744186047,1.0077519379844961,1.3953488372093024,1.4728682170542635,2.7906976744186047,0.9302325581395349,0.12403100775193798,0.16279069767441862,0.11627906976744186,1.7829457364341086,0.15503875968992248,2.8682170542635657
Matheus Cunha,Wolves,"MF,FW",17.8,1.5730337078651684,4.550561797752809,2.191011235955056,3.202247191011236,3.98876404494382,2.134831460674157,1.9662921348314606,3.258426966292135,4.213483146067415,1.9101123595505618,0.3202247191011236,0.19662921348314605,0.24719101123595508,3.258426966292135,0.5617977528089887,4.550561797752809
Patrick Cutrone,Como,FW,15.7,1.1464968152866242,5.095541401273886,0.5095541401273885,0.5095541401273885,2.356687898089172,1.019108280254777,0.445859872611465,0.5732484076433121,1.1464968152866242,0.89171974522293,0.09554140127388536,0.09554140127388536,0.27388535031847133,2.993630573248408,0.06369426751592357,4.012738853503185
Mikkel Damsgaard,Brentford,"MF,FW",17.9,0.223463687150838,2.0670391061452515,1.452513966480447,1.8435754189944136,2.23463687150838,1.005586592178771,1.6201117318435756,4.692737430167598,7.318435754189944,1.8435754189944136,0.30167597765363136,0.19553072625698326,0.10614525139664804,1.11731843575419,0.1675977653631285,3.4636871508379894
Arnaut Danjuma,Girona,"FW,MF",8.3,2.5301204819277108,5.301204819277108,1.5662650602409638,2.1686746987951806,6.506024096385541,0.7228915662650601,1.325301204819277,1.686746987951807,2.8915662650602405,1.0843373493975903,0.08433734939759036,0.14457831325301204,0.2048192771084337,1.8072289156626504,0.36144578313253006,2.4096385542168672
Sergi Darder,Mallorca,"MF,FW",13.5,0.07407407407407407,0.9629629629629629,0.9629629629629629,2.2962962962962963,1.7037037037037037,1.4074074074074074,1.3333333333333333,3.7777777777777777,4.148148148148148,1.8518518518518519,0.1111111111111111,0.17037037037037037,0.08888888888888889,1.1111111111111112,0.14814814814814814,2.074074074074074
Jonathan David,Lille,FW,16.1,0.7453416149068323,5.093167701863353,0.6832298136645962,0.8695652173913043,1.2422360248447204,1.3043478260869563,0.5590062111801242,0.8074534161490683,1.6149068322981366,0.7453416149068323,0.09316770186335403,0.11180124223602483,0.3478260869565217,1.9254658385093166,0.06211180124223602,3.664596273291925
Zuriko Davitashvili,Saint-Étienne,"MF,FW",16.1,1.1801242236024843,2.981366459627329,1.4906832298136645,2.3602484472049685,2.795031055900621,1.1180124223602483,0.7453416149068323,1.3043478260869563,2.5465838509316767,1.3664596273291925,0.10559006211180123,0.13043478260869565,0.19254658385093165,2.1739130434782608,0.6211180124223602,4.22360248447205
Charles De Ketelaere,Atalanta,"MF,FW",14.0,1.7142857142857142,5.428571428571429,1.6428571428571428,3.142857142857143,4.285714285714286,1.6428571428571428,2.5714285714285716,3.7142857142857144,6.071428571428571,2.142857142857143,0.32142857142857145,0.2357142857142857,0.22142857142857145,2.0714285714285716,0.14285714285714285,4.7142857142857135
Romain Del Castillo,Brest,FW,9.9,0.7070707070707071,3.0303030303030303,1.4141414141414141,2.121212121212121,2.323232323232323,1.2121212121212122,2.2222222222222223,3.333333333333333,4.646464646464646,2.929292929292929,0.26262626262626265,0.32323232323232326,0.050505050505050504,0.9090909090909091,0.20202020202020202,4.343434343434343
Liam Delap,Ipswich Town,FW,17.7,0.8474576271186441,2.88135593220339,1.2994350282485876,1.5254237288135595,1.9774011299435028,1.807909604519774,0.2824858757062147,0.5649717514124294,1.0169491525423728,0.96045197740113,0.09039548022598871,0.05649717514124294,0.2711864406779661,1.9774011299435028,0.33898305084745767,5.875706214689266
Ousmane Dembélé,Paris S-G,FW,11.0,3.5454545454545454,8.090909090909092,2.090909090909091,5.090909090909091,7.636363636363637,1.0,3.0,4.909090909090909,7.454545454545454,3.8181818181818183,0.5363636363636364,0.45454545454545453,0.5727272727272728,4.545454545454546,0.36363636363636365,3.8181818181818183
Ermedin Demirović,Stuttgart,FW,12.4,0.24193548387096772,5.64516129032258,0.24193548387096772,0.7258064516129032,1.129032258064516,1.6935483870967742,0.4032258064516129,0.8870967741935484,1.6935483870967742,1.0483870967741935,0.08870967741935484,0.08870967741935484,0.42741935483870963,2.82258064516129,0.08064516129032258,3.225806451612903
Boulaye Dia,Lazio,"MF,FW",12.0,0.5,3.5833333333333335,0.75,0.5833333333333334,0.9166666666666666,1.25,0.4166666666666667,1.4166666666666667,2.25,1.0833333333333333,0.21666666666666667,0.075,0.27499999999999997,1.4166666666666667,0.25,2.833333333333333
Oumar Diakité,Reims,FW,13.8,0.14492753623188406,3.4782608695652173,1.3043478260869565,1.2318840579710144,1.3043478260869565,1.3043478260869565,0.8695652173913043,1.1594202898550725,2.681159420289855,0.7246376811594203,0.07246376811594203,0.07971014492753624,0.31884057971014496,1.5942028985507246,0.14492753623188406,5.289855072463768
Amad Diallo,Manchester Utd,"FW,MF",15.7,2.9299363057324843,6.369426751592357,2.1019108280254777,2.7388535031847137,5.222929936305733,1.2738853503184715,1.6560509554140128,1.4012738853503186,3.1847133757961785,2.1019108280254777,0.21656050955414013,0.1910828025477707,0.25477707006369427,2.484076433121019,0.3821656050955414,3.821656050955414
Habib Diarra,Strasbourg,"MF,FW",16.2,0.4320987654320988,1.3580246913580247,0.617283950617284,0.8641975308641976,2.2839506172839505,1.9753086419753088,0.6790123456790124,2.7160493827160495,4.382716049382716,0.8024691358024691,0.154320987654321,0.12962962962962965,0.0617283950617284,0.9876543209876544,0.0,2.2222222222222223
Luis Díaz,Liverpool,FW,13.9,2.0863309352517985,6.474820143884892,1.7266187050359711,2.158273381294964,3.9568345323741005,1.2949640287769784,1.6546762589928057,2.0863309352517985,4.460431654676259,1.9424460431654675,0.1510791366906475,0.1510791366906475,0.4388489208633093,3.1654676258992804,0.7194244604316546,4.028776978417266
Tyler Dibling,Southampton,"FW,MF",13.7,1.4598540145985401,2.2627737226277373,2.0437956204379564,2.7737226277372264,3.7226277372262775,2.6277372262773726,1.1678832116788322,1.4598540145985401,2.9927007299270074,1.0218978102189782,0.09489051094890512,0.08029197080291972,0.15328467153284672,1.6788321167883213,0.6569343065693432,4.817518248175183
Federico Dimarco,Inter,"DF,FW",15.7,0.3184713375796179,3.3121019108280256,0.1910828025477707,1.5923566878980893,1.5286624203821657,0.5732484076433121,1.5923566878980893,1.8471337579617835,3.248407643312102,2.1019108280254777,0.27388535031847133,0.20382165605095542,0.1337579617834395,2.356687898089172,0.12738853503184713,1.019108280254777
Ritsu Doan,Freiburg,"FW,MF",16.7,0.718562874251497,3.473053892215569,1.7964071856287427,1.7365269461077846,1.8562874251497006,1.4970059880239521,1.0179640718562875,1.8562874251497006,3.2335329341317367,0.6586826347305389,0.04790419161676647,0.10778443113772455,0.23353293413173654,1.9161676646706587,0.3592814371257485,3.473053892215569
Jeremy Doku,Manchester City,"FW,MF",8.8,5.454545454545454,8.75,5.113636363636363,5.454545454545454,11.818181818181817,2.0454545454545454,3.1818181818181817,0.3409090909090909,4.090909090909091,1.8181818181818181,0.2613636363636363,0.20454545454545453,0.09090909090909091,1.9318181818181817,0.5681818181818181,6.8181818181818175
Nicolás Domínguez,Nott'ham Forest,"MF,FW",11.7,0.17094017094017094,1.2820512820512822,0.08547008547008547,0.5128205128205129,0.6837606837606838,0.8547008547008548,0.3418803418803419,3.58974358974359,3.3333333333333335,0.3418803418803419,0.042735042735042736,0.06837606837606838,0.10256410256410256,1.1111111111111112,0.0,1.5384615384615385
Patrick Dorgu,Lecce,"FW,DF",19.4,1.0309278350515465,2.525773195876289,0.6701030927835052,1.9587628865979383,3.195876288659794,2.680412371134021,0.9793814432989691,2.061855670103093,2.577319587628866,0.8762886597938145,0.07216494845360825,0.051546391752577324,0.17010309278350516,1.752577319587629,0.2061855670103093,3.814432989690722
Artem Dovbyk,Roma,FW,17.5,0.2857142857142857,5.428571428571429,0.34285714285714286,0.4,0.7428571428571429,0.5142857142857142,0.17142857142857143,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.10285714285714286,0.06285714285714286,0.38285714285714284,2.057142857142857,0.22857142857142856,3.8285714285714283
Marvin Ducksch,Werder Bremen,FW,16.4,0.5487804878048781,4.75609756097561,0.24390243902439027,0.7926829268292683,0.7926829268292683,0.7926829268292683,1.2804878048780488,1.707317073170732,3.658536585365854,2.3170731707317076,0.3536585365853659,0.3719512195121951,0.3170731707317074,2.8658536585365857,0.0,1.5853658536585367
Denzel Dumfries,Inter,"DF,FW",12.2,0.24590163934426232,3.934426229508197,0.4098360655737705,1.3114754098360657,2.1311475409836067,0.9016393442622951,1.2295081967213115,0.7377049180327869,2.377049180327869,1.0655737704918034,0.13114754098360656,0.09016393442622953,0.319672131147541,1.8852459016393444,0.0819672131147541,1.3934426229508199
Hugo Duro,Valencia,FW,15.4,0.38961038961038963,3.5064935064935066,0.38961038961038963,0.38961038961038963,0.6493506493506493,2.2727272727272725,0.12987012987012986,0.7142857142857143,1.103896103896104,0.7142857142857143,0.07142857142857144,0.01948051948051948,0.3246753246753247,1.883116883116883,0.06493506493506493,3.9610389610389607
Paulo Dybala,Roma,"FW,MF",13.3,1.1278195488721805,4.81203007518797,0.6766917293233082,2.556390977443609,2.3308270676691727,3.834586466165413,1.8796992481203008,2.631578947368421,5.037593984962406,2.406015037593985,0.3233082706766917,0.3082706766917293,0.2857142857142857,3.233082706766917,0.07518796992481203,4.43609022556391
Johannes Eggestein,St. Pauli,FW,14.3,0.4195804195804196,3.4265734265734262,0.4195804195804196,0.8391608391608392,1.3286713286713285,0.6993006993006993,0.6293706293706294,1.2587412587412588,2.2377622377622375,1.3286713286713285,0.12587412587412586,0.06993006993006992,0.15384615384615385,1.8181818181818181,0.0,3.5664335664335662
Hugo Ekitike,Eint Frankfurt,FW,13.8,1.5217391304347825,6.594202898550725,2.318840579710145,2.0289855072463765,3.043478260869565,0.43478260869565216,1.2318840579710144,0.5797101449275363,1.3043478260869565,1.8115942028985506,0.2318840579710145,0.18840579710144928,0.7028985507246376,3.7681159420289854,0.5797101449275363,4.420289855072464
Anthony Elanga,Nott'ham Forest,"FW,MF",14.2,1.5492957746478875,3.6619718309859155,0.6338028169014085,1.6901408450704227,3.1690140845070425,1.4084507042253522,0.8450704225352114,0.9154929577464789,1.6901408450704227,1.7605633802816902,0.1619718309859155,0.15492957746478875,0.15492957746478875,1.4788732394366197,0.0,4.366197183098592
Adri Embarba,Rayo Vallecano,"FW,MF",11.1,0.7207207207207208,2.7027027027027026,0.9009009009009009,1.7117117117117118,2.5225225225225225,1.1711711711711712,0.5405405405405406,1.4414414414414416,2.7927927927927927,1.0810810810810811,0.12612612612612611,0.09909909909909911,0.11711711711711713,1.981981981981982,0.0900900900900901,4.054054054054054
Breel Embolo,Monaco,FW,10.2,0.6862745098039216,6.568627450980393,0.7843137254901962,0.6862745098039216,0.9803921568627452,2.058823529411765,1.0784313725490198,0.5882352941176471,2.1568627450980395,1.4705882352941178,0.2450980392156863,0.12745098039215688,0.7450980392156863,3.03921568627451,0.09803921568627452,5.882352941176471
Emanuel Emegha,Strasbourg,FW,11.7,1.2820512820512822,3.1623931623931627,0.5128205128205129,0.5982905982905983,1.7094017094017095,1.5384615384615385,0.17094017094017094,0.17094017094017094,0.4273504273504274,0.7692307692307693,0.1452991452991453,0.02564102564102564,0.6837606837606838,2.1367521367521367,0.17094017094017094,3.5897435897435894
